n,p,DPAvgValidPaths,DPAvgOptimalPaths,RecAvgValidPaths,RecAvgOptimalPaths
14,0.056122,2328633.200000,4.600000,2328633.200000,4.600000
14,0.061224,1551814.875000,14.625000,1551814.875000,14.625000
14,0.066327,1209559.555556,1.888889,1209559.555556,1.888889
14,0.071429,983330.000000,8.375000,983330.000000,8.375000
14,0.076531,1117860.800000,5.500000,1117860.800000,5.500000
14,0.081633,1202929.714286,2.571429,1202929.714286,2.571429
14,0.086735,1450749.666667,6.666667,1450749.666667,6.666667
14,0.091837,433686.900000,2.700000,433686.900000,2.700000
14,0.096939,475033.142857,9.000000,475033.142857,9.000000
14,0.102041,693484.300000,4.300000,693484.300000,4.300000
14,0.107143,470644.333333,7.666667,470644.333333,7.666667
14,0.112245,327869.375000,4.125000,327869.375000,4.125000
14,0.117347,450268.000000,2.625000,450268.000000,2.625000
14,0.122449,310094.333333,5.111111,310094.333333,5.111111
14,0.127551,371132.111111,8.333333,371132.111111,8.333333
14,0.132653,92318.571429,3.142857,92318.571429,3.142857
14,0.137755,283044.000000,9.375000,283044.000000,9.375000
14,0.142857,327468.800000,3.000000,327468.800000,3.000000
14,0.147959,148933.333333,11.333333,148933.333333,11.333333
14,0.153061,130871.333333,62.333333,130871.333333,62.333333
14,0.158163,80167.833333,3.666667,80167.833333,3.666667
14,0.163265,53205.428571,14.428571,53205.428571,14.428571
14,0.168367,61965.250000,5.625000,61965.250000,5.625000
14,0.173469,103229.750000,20.500000,103229.750000,20.500000
14,0.178571,125529.125000,5.750000,125529.125000,5.750000
14,0.183673,18103.166667,4.000000,18103.166667,4.000000
14,0.188776,31041.250000,8.000000,31041.250000,8.000000
14,0.193878,16952.333333,6.666667,16952.333333,6.666667
14,0.198980,38978.285714,14.428571,38978.285714,14.428571
14,0.204082,26660.250000,1.750000,26660.250000,1.750000
14,0.209184,6042.500000,10.333333,6042.500000,10.333333
14,0.214286,68121.666667,4.000000,68121.666667,4.000000
14,0.219388,9350.000000,18.571429,9350.000000,18.571429
14,0.224490,46517.750000,6.000000,46517.750000,6.000000
14,0.229592,2817.500000,2.000000,2817.500000,2.000000
14,0.234694,11435.333333,5.500000,11435.333333,5.500000
14,0.239796,1278.000000,7.333333,1278.000000,7.333333
14,0.244898,1913.000000,5.750000,1913.000000,5.750000
14,0.250000,9127.000000,3.400000,9127.000000,3.400000
14,0.255102,4652.000000,5.666667,4652.000000,5.666667
14,0.260204,5687.500000,7.750000,5687.500000,7.750000
14,0.265306,1084.000000,21.000000,1084.000000,21.000000
14,0.270408,973.666667,11.333333,973.666667,11.333333
14,0.275510,7099.000000,2.000000,7099.000000,2.000000
14,0.280612,2707.666667,4.666667,2707.666667,4.666667
14,0.285714,3193.000000,1.000000,3193.000000,1.000000
14,0.290816,1856.666667,9.666667,1856.666667,9.666667
14,0.295918,71.666667,7.000000,71.666667,7.000000
14,0.301020,675.000000,7.000000,675.000000,7.000000
14,0.306122,941.000000,9.000000,941.000000,9.000000
14,0.311224,2908.000000,6.500000,2908.000000,6.500000
14,0.316327,421.500000,6.500000,421.500000,6.500000
14,0.321429,144.000000,18.000000,144.000000,18.000000
14,0.326531,312.000000,1.000000,312.000000,1.000000
14,0.331633,36.000000,8.000000,36.000000,8.000000
14,0.336735,240.000000,16.000000,240.000000,16.000000
14,0.341837,45.000000,2.000000,45.000000,2.000000
14,0.346939,0.000000,0.000000,0.000000,0.000000
14,0.352041,0.000000,0.000000,0.000000,0.000000
14,0.357143,0.000000,0.000000,0.000000,0.000000
14,0.362245,6.000000,3.000000,6.000000,3.000000
14,0.367347,0.000000,0.000000,0.000000,0.000000
14,0.372449,0.000000,0.000000,0.000000,0.000000
14,0.377551,0.000000,0.000000,0.000000,0.000000
14,0.382653,0.000000,0.000000,0.000000,0.000000
14,0.387755,6.000000,1.000000,6.000000,1.000000
14,0.392857,0.000000,0.000000,0.000000,0.000000
14,0.397959,0.000000,0.000000,0.000000,0.000000
14,0.403061,0.000000,0.000000,0.000000,0.000000
14,0.408163,0.000000,0.000000,0.000000,0.000000
14,0.413265,0.000000,0.000000,0.000000,0.000000
14,0.418367,0.000000,0.000000,0.000000,0.000000
14,0.423469,0.000000,0.000000,0.000000,0.000000
14,0.428571,0.000000,0.000000,0.000000,0.000000
14,0.433673,0.000000,0.000000,0.000000,0.000000
14,0.438776,0.000000,0.000000,0.000000,0.000000
14,0.443878,0.000000,0.000000,0.000000,0.000000
14,0.448980,0.000000,0.000000,0.000000,0.000000
14,0.454082,0.000000,0.000000,0.000000,0.000000
14,0.459184,0.000000,0.000000,0.000000,0.000000
14,0.464286,0.000000,0.000000,0.000000,0.000000
14,0.469388,0.000000,0.000000,0.000000,0.000000
14,0.474490,0.000000,0.000000,0.000000,0.000000
14,0.479592,0.000000,0.000000,0.000000,0.000000
14,0.484694,0.000000,0.000000,0.000000,0.000000
14,0.489796,0.000000,0.000000,0.000000,0.000000
14,0.494898,0.000000,0.000000,0.000000,0.000000
14,0.500000,0.000000,0.000000,0.000000,0.000000
14,0.505102,0.000000,0.000000,0.000000,0.000000
14,0.510204,0.000000,0.000000,0.000000,0.000000
14,0.515306,0.000000,0.000000,0.000000,0.000000
14,0.520408,0.000000,0.000000,0.000000,0.000000
14,0.525510,0.000000,0.000000,0.000000,0.000000
14,0.530612,0.000000,0.000000,0.000000,0.000000
14,0.535714,0.000000,0.000000,0.000000,0.000000
14,0.540816,0.000000,0.000000,0.000000,0.000000
14,0.545918,0.000000,0.000000,0.000000,0.000000
14,0.551020,0.000000,0.000000,0.000000,0.000000
14,0.556122,0.000000,0.000000,0.000000,0.000000
14,0.561224,0.000000,0.000000,0.000000,0.000000
14,0.566327,0.000000,0.000000,0.000000,0.000000
14,0.571429,0.000000,0.000000,0.000000,0.000000
14,0.576531,0.000000,0.000000,0.000000,0.000000
14,0.581633,0.000000,0.000000,0.000000,0.000000
14,0.586735,0.000000,0.000000,0.000000,0.000000
14,0.591837,0.000000,0.000000,0.000000,0.000000
14,0.596939,0.000000,0.000000,0.000000,0.000000
14,0.602041,0.000000,0.000000,0.000000,0.000000
14,0.607143,0.000000,0.000000,0.000000,0.000000
14,0.612245,0.000000,0.000000,0.000000,0.000000
14,0.617347,0.000000,0.000000,0.000000,0.000000
14,0.622449,0.000000,0.000000,0.000000,0.000000
14,0.627551,0.000000,0.000000,0.000000,0.000000
14,0.632653,0.000000,0.000000,0.000000,0.000000
14,0.637755,0.000000,0.000000,0.000000,0.000000
14,0.642857,0.000000,0.000000,0.000000,0.000000
14,0.647959,0.000000,0.000000,0.000000,0.000000
14,0.653061,0.000000,0.000000,0.000000,0.000000
14,0.658163,0.000000,0.000000,0.000000,0.000000
14,0.663265,0.000000,0.000000,0.000000,0.000000
14,0.668367,0.000000,0.000000,0.000000,0.000000
14,0.673469,0.000000,0.000000,0.000000,0.000000
14,0.678571,0.000000,0.000000,0.000000,0.000000
14,0.683673,0.000000,0.000000,0.000000,0.000000
14,0.688776,0.000000,0.000000,0.000000,0.000000
14,0.693878,0.000000,0.000000,0.000000,0.000000
14,0.698980,0.000000,0.000000,0.000000,0.000000
14,0.704082,0.000000,0.000000,0.000000,0.000000
14,0.709184,0.000000,0.000000,0.000000,0.000000
14,0.714286,0.000000,0.000000,0.000000,0.000000
14,0.719388,0.000000,0.000000,0.000000,0.000000
14,0.724490,0.000000,0.000000,0.000000,0.000000
14,0.729592,0.000000,0.000000,0.000000,0.000000
14,0.734694,0.000000,0.000000,0.000000,0.000000
14,0.739796,0.000000,0.000000,0.000000,0.000000
14,0.744898,0.000000,0.000000,0.000000,0.000000
14,0.750000,0.000000,0.000000,0.000000,0.000000
14,0.755102,0.000000,0.000000,0.000000,0.000000
14,0.760204,0.000000,0.000000,0.000000,0.000000
14,0.765306,0.000000,0.000000,0.000000,0.000000
14,0.770408,0.000000,0.000000,0.000000,0.000000
14,0.775510,0.000000,0.000000,0.000000,0.000000
14,0.780612,0.000000,0.000000,0.000000,0.000000
14,0.785714,0.000000,0.000000,0.000000,0.000000
14,0.790816,0.000000,0.000000,0.000000,0.000000
14,0.795918,0.000000,0.000000,0.000000,0.000000
14,0.801020,0.000000,0.000000,0.000000,0.000000
14,0.806122,0.000000,0.000000,0.000000,0.000000
14,0.811224,0.000000,0.000000,0.000000,0.000000
14,0.816327,0.000000,0.000000,0.000000,0.000000
14,0.821429,0.000000,0.000000,0.000000,0.000000
14,0.826531,0.000000,0.000000,0.000000,0.000000
14,0.831633,0.000000,0.000000,0.000000,0.000000
14,0.836735,0.000000,0.000000,0.000000,0.000000
14,0.841837,0.000000,0.000000,0.000000,0.000000
14,0.846939,0.000000,0.000000,0.000000,0.000000
14,0.852041,0.000000,0.000000,0.000000,0.000000
14,0.857143,0.000000,0.000000,0.000000,0.000000
14,0.862245,0.000000,0.000000,0.000000,0.000000
14,0.867347,0.000000,0.000000,0.000000,0.000000
14,0.872449,0.000000,0.000000,0.000000,0.000000
14,0.877551,0.000000,0.000000,0.000000,0.000000
14,0.882653,0.000000,0.000000,0.000000,0.000000
14,0.887755,0.000000,0.000000,0.000000,0.000000
14,0.892857,0.000000,0.000000,0.000000,0.000000
14,0.897959,0.000000,0.000000,0.000000,0.000000
14,0.903061,0.000000,0.000000,0.000000,0.000000
14,0.908163,0.000000,0.000000,0.000000,0.000000
14,0.913265,0.000000,0.000000,0.000000,0.000000
14,0.918367,0.000000,0.000000,0.000000,0.000000
14,0.923469,0.000000,0.000000,0.000000,0.000000
14,0.928571,0.000000,0.000000,0.000000,0.000000
14,0.933673,0.000000,0.000000,0.000000,0.000000
14,0.938776,0.000000,0.000000,0.000000,0.000000
14,0.943878,0.000000,0.000000,0.000000,0.000000
14,0.948980,0.000000,0.000000,0.000000,0.000000
14,0.954082,0.000000,0.000000,0.000000,0.000000
14,0.959184,0.000000,0.000000,0.000000,0.000000
14,0.964286,0.000000,0.000000,0.000000,0.000000
14,0.969388,0.000000,0.000000,0.000000,0.000000
14,0.974490,0.000000,0.000000,0.000000,0.000000
14,0.979592,0.000000,0.000000,0.000000,0.000000
14,0.984694,0.000000,0.000000,0.000000,0.000000
14,0.989796,0.000000,0.000000,0.000000,0.000000
14,0.994898,0.000000,0.000000,0.000000,0.000000
14,1.000000,0.000000,0.000000,0.000000,0.000000
15,0.000000,40116600.000000,2.000000,40116600.000000,2.000000
15,0.004444,34221802.555556,1.666667,34221802.555556,1.666667
15,0.008889,29477655.300000,1.600000,29477655.300000,1.600000
15,0.013333,29834355.600000,2.600000,29834355.600000,2.600000
15,0.017778,21307900.000000,3.777778,21307900.000000,3.777778
15,0.022222,23940486.888889,3.111111,23940486.888889,3.111111
15,0.026667,14514289.222222,2.888889,14514289.222222,2.888889
15,0.031111,14370969.444444,3.333333,14370969.444444,3.333333
15,0.035556,12670437.000000,8.111111,12670437.000000,8.111111
15,0.040000,15365233.000000,2.400000,15365233.000000,2.400000
15,0.044444,9704893.600000,3.800000,9704893.600000,3.800000
15,0.048889,10442279.444444,6.222222,10442279.444444,6.222222
15,0.053333,7455260.444444,4.333333,7455260.444444,4.333333
15,0.057778,5871292.111111,2.111111,5871292.111111,2.111111
15,0.062222,6192508.125000,4.250000,6192508.125000,4.250000
15,0.066667,5876515.900000,3.300000,5876515.900000,3.300000
15,0.071111,5506805.000000,1.500000,5506805.000000,1.500000
15,0.075556,3736539.125000,2.750000,3736539.125000,2.750000
15,0.080000,3469802.100000,4.300000,3469802.100000,4.300000
15,0.084444,3241072.125000,2.125000,3241072.125000,2.125000
15,0.088889,3431505.625000,9.500000,3431505.625000,9.500000
15,0.093333,1740254.600000,2.300000,1740254.600000,2.300000
15,0.097778,2511256.625000,13.875000,2511256.625000,13.875000
15,0.102222,2239995.555556,10.888889,2239995.555556,10.888889
15,0.106667,770771.500000,3.875000,770771.500000,3.875000
15,0.111111,1336844.000000,17.250000,1336844.000000,17.250000
15,0.115556,1012812.000000,4.000000,1012812.000000,4.000000
15,0.120000,1524406.600000,7.600000,1524406.600000,7.600000
15,0.124444,938732.500000,9.250000,938732.500000,9.250000
15,0.128889,547419.444444,8.777778,547419.444444,8.777778
15,0.133333,733147.750000,3.375000,733147.750000,3.375000
15,0.137778,886356.428571,6.571429,886356.428571,6.571429
15,0.142222,295208.000000,13.000000,295208.000000,13.000000
15,0.146667,98847.833333,2.166667,98847.833333,2.166667
15,0.151111,210922.222222,3.666667,210922.222222,3.666667
15,0.155556,252761.400000,3.800000,252761.400000,3.800000
15,0.160000,241193.666667,11.666667,241193.666667,11.666667
15,0.164444,222525.500000,3.750000,222525.500000,3.750000
15,0.168889,67550.000000,6.125000,67550.000000,6.125000
15,0.173333,288453.000000,9.000000,288453.000000,9.000000
15,0.177778,101630.200000,13.600000,101630.200000,13.600000
15,0.182222,48770.600000,9.400000,48770.600000,9.400000
15,0.186667,106893.000000,43.571429,106893.000000,43.571429
15,0.191111,110003.285714,7.714286,110003.285714,7.714286
15,0.195556,4553.000000,4.200000,4553.000000,4.200000
15,0.200000,53482.142857,3.571429,53482.142857,3.571429
15,0.204444,71107.166667,21.500000,71107.166667,21.500000
15,0.208889,28300.250000,9.250000,28300.250000,9.250000
15,0.213333,75801.250000,45.000000,75801.250000,45.000000
15,0.217778,18884.142857,6.857143,18884.142857,6.857143
15,0.222222,8356.400000,3.400000,8356.400000,3.400000
15,0.226667,8917.100000,13.000000,8917.100000,13.000000
15,0.231111,32372.750000,4.000000,32372.750000,4.000000
15,0.235556,4559.000000,27.333333,4559.000000,27.333333
15,0.240000,17629.000000,4.000000,17629.000000,4.000000
15,0.244444,6596.666667,6.000000,6596.666667,6.000000
15,0.248889,7493.200000,17.800000,7493.200000,17.800000
15,0.253333,24346.000000,2.500000,24346.000000,2.500000
15,0.257778,10593.200000,15.200000,10593.200000,15.200000
15,0.262222,5699.500000,1.500000,5699.500000,1.500000
15,0.266667,12000.000000,1.000000,12000.000000,1.000000
15,0.271111,6384.000000,19.666667,6384.000000,19.666667
15,0.275556,18507.500000,39.000000,18507.500000,39.000000
15,0.280000,29787.250000,2.750000,29787.250000,2.750000
15,0.284444,278.000000,2.250000,278.000000,2.250000
15,0.288889,3634.250000,2.750000,3634.250000,2.750000
15,0.293333,1275.500000,9.500000,1275.500000,9.500000
15,0.297778,1070.000000,3.500000,1070.000000,3.500000
15,0.302222,2338.750000,59.000000,2338.750000,59.000000
15,0.306667,2526.000000,1.000000,2526.000000,1.000000
15,0.311111,1219.500000,22.500000,1219.500000,22.500000
15,0.315556,0.000000,0.000000,0.000000,0.000000
15,0.320000,2356.666667,9.333333,2356.666667,9.333333
15,0.324444,2926.666667,12.000000,2926.666667,12.000000
15,0.328889,1188.000000,6.000000,1188.000000,6.000000
15,0.333333,1441.500000,2.500000,1441.500000,2.500000
15,0.337778,32.000000,4.000000,32.000000,4.000000
15,0.342222,5307.000000,36.000000,5307.000000,36.000000
15,0.346667,2880.000000,3.000000,2880.000000,3.000000
15,0.351111,0.000000,0.000000,0.000000,0.000000
15,0.355556,0.000000,0.000000,0.000000,0.000000
15,0.360000,0.000000,0.000000,0.000000,0.000000
15,0.364444,0.000000,0.000000,0.000000,0.000000
15,0.368889,0.000000,0.000000,0.000000,0.000000
15,0.373333,234.000000,1.000000,234.000000,1.000000
15,0.377778,0.000000,0.000000,0.000000,0.000000
15,0.382222,0.000000,0.000000,0.000000,0.000000
15,0.386667,4.000000,4.000000,4.000000,4.000000
15,0.391111,0.000000,0.000000,0.000000,0.000000
15,0.395556,0.000000,0.000000,0.000000,0.000000
15,0.400000,24.000000,2.000000,24.000000,2.000000
15,0.404444,0.000000,0.000000,0.000000,0.000000
15,0.408889,0.000000,0.000000,0.000000,0.000000
15,0.413333,0.000000,0.000000,0.000000,0.000000
15,0.417778,0.000000,0.000000,0.000000,0.000000
15,0.422222,0.000000,0.000000,0.000000,0.000000
15,0.426667,0.000000,0.000000,0.000000,0.000000
15,0.431111,0.000000,0.000000,0.000000,0.000000
15,0.435556,0.000000,0.000000,0.000000,0.000000
15,0.440000,0.000000,0.000000,0.000000,0.000000
15,0.444444,0.000000,0.000000,0.000000,0.000000
15,0.448889,0.000000,0.000000,0.000000,0.000000
15,0.453333,0.000000,0.000000,0.000000,0.000000
15,0.457778,0.000000,0.000000,0.000000,0.000000
15,0.462222,0.000000,0.000000,0.000000,0.000000
15,0.466667,0.000000,0.000000,0.000000,0.000000
15,0.471111,0.000000,0.000000,0.000000,0.000000
15,0.475556,0.000000,0.000000,0.000000,0.000000
15,0.480000,0.000000,0.000000,0.000000,0.000000
15,0.484444,0.000000,0.000000,0.000000,0.000000
15,0.488889,0.000000,0.000000,0.000000,0.000000
15,0.493333,0.000000,0.000000,0.000000,0.000000
15,0.497778,0.000000,0.000000,0.000000,0.000000
15,0.502222,0.000000,0.000000,0.000000,0.000000
15,0.506667,0.000000,0.000000,0.000000,0.000000
15,0.511111,0.000000,0.000000,0.000000,0.000000
15,0.515556,0.000000,0.000000,0.000000,0.000000
15,0.520000,0.000000,0.000000,0.000000,0.000000
15,0.524444,0.000000,0.000000,0.000000,0.000000
15,0.528889,0.000000,0.000000,0.000000,0.000000
15,0.533333,0.000000,0.000000,0.000000,0.000000
15,0.537778,0.000000,0.000000,0.000000,0.000000
15,0.542222,0.000000,0.000000,0.000000,0.000000
15,0.546667,0.000000,0.000000,0.000000,0.000000
15,0.551111,0.000000,0.000000,0.000000,0.000000
15,0.555556,0.000000,0.000000,0.000000,0.000000
15,0.560000,0.000000,0.000000,0.000000,0.000000
15,0.564444,0.000000,0.000000,0.000000,0.000000
15,0.568889,0.000000,0.000000,0.000000,0.000000
15,0.573333,0.000000,0.000000,0.000000,0.000000
15,0.577778,0.000000,0.000000,0.000000,0.000000
15,0.582222,0.000000,0.000000,0.000000,0.000000
15,0.586667,0.000000,0.000000,0.000000,0.000000
15,0.591111,0.000000,0.000000,0.000000,0.000000
15,0.595556,0.000000,0.000000,0.000000,0.000000
15,0.600000,0.000000,0.000000,0.000000,0.000000
15,0.604444,0.000000,0.000000,0.000000,0.000000
15,0.608889,0.000000,0.000000,0.000000,0.000000
15,0.613333,0.000000,0.000000,0.000000,0.000000
15,0.617778,0.000000,0.000000,0.000000,0.000000
15,0.622222,0.000000,0.000000,0.000000,0.000000
15,0.626667,0.000000,0.000000,0.000000,0.000000
15,0.631111,0.000000,0.000000,0.000000,0.000000
15,0.635556,0.000000,0.000000,0.000000,0.000000
15,0.640000,0.000000,0.000000,0.000000,0.000000
15,0.644444,0.000000,0.000000,0.000000,0.000000
15,0.648889,0.000000,0.000000,0.000000,0.000000
15,0.653333,0.000000,0.000000,0.000000,0.000000
15,0.657778,0.000000,0.000000,0.000000,0.000000
15,0.662222,0.000000,0.000000,0.000000,0.000000
15,0.666667,0.000000,0.000000,0.000000,0.000000
15,0.671111,0.000000,0.000000,0.000000,0.000000
15,0.675556,0.000000,0.000000,0.000000,0.000000
15,0.680000,0.000000,0.000000,0.000000,0.000000
15,0.684444,0.000000,0.000000,0.000000,0.000000
15,0.688889,0.000000,0.000000,0.000000,0.000000
15,0.693333,0.000000,0.000000,0.000000,0.000000
15,0.697778,0.000000,0.000000,0.000000,0.000000
15,0.702222,0.000000,0.000000,0.000000,0.000000
15,0.706667,0.000000,0.000000,0.000000,0.000000
15,0.711111,0.000000,0.000000,0.000000,0.000000
15,0.715556,0.000000,0.000000,0.000000,0.000000
15,0.720000,0.000000,0.000000,0.000000,0.000000
15,0.724444,0.000000,0.000000,0.000000,0.000000
15,0.728889,0.000000,0.000000,0.000000,0.000000
15,0.733333,0.000000,0.000000,0.000000,0.000000
15,0.737778,0.000000,0.000000,0.000000,0.000000
15,0.742222,0.000000,0.000000,0.000000,0.000000
15,0.746667,0.000000,0.000000,0.000000,0.000000
15,0.751111,0.000000,0.000000,0.000000,0.000000
15,0.755556,0.000000,0.000000,0.000000,0.000000
15,0.760000,0.000000,0.000000,0.000000,0.000000
15,0.764444,0.000000,0.000000,0.000000,0.000000
15,0.768889,0.000000,0.000000,0.000000,0.000000
15,0.773333,0.000000,0.000000,0.000000,0.000000
15,0.777778,0.000000,0.000000,0.000000,0.000000
15,0.782222,0.000000,0.000000,0.000000,0.000000
15,0.786667,0.000000,0.000000,0.000000,0.000000
15,0.791111,0.000000,0.000000,0.000000,0.000000
15,0.795556,0.000000,0.000000,0.000000,0.000000
15,0.800000,0.000000,0.000000,0.000000,0.000000
15,0.804444,0.000000,0.000000,0.000000,0.000000
15,0.808889,0.000000,0.000000,0.000000,0.000000
15,0.813333,0.000000,0.000000,0.000000,0.000000
15,0.817778,0.000000,0.000000,0.000000,0.000000
15,0.822222,0.000000,0.000000,0.000000,0.000000
15,0.826667,0.000000,0.000000,0.000000,0.000000
15,0.831111,0.000000,0.000000,0.000000,0.000000
15,0.835556,0.000000,0.000000,0.000000,0.000000
15,0.840000,0.000000,0.000000,0.000000,0.000000
15,0.844444,0.000000,0.000000,0.000000,0.000000
15,0.848889,0.000000,0.000000,0.000000,0.000000
15,0.853333,0.000000,0.000000,0.000000,0.000000
15,0.857778,0.000000,0.000000,0.000000,0.000000
15,0.862222,0.000000,0.000000,0.000000,0.000000
15,0.866667,0.000000,0.000000,0.000000,0.000000
15,0.871111,0.000000,0.000000,0.000000,0.000000
15,0.875556,0.000000,0.000000,0.000000,0.000000
15,0.880000,0.000000,0.000000,0.000000,0.000000
15,0.884444,0.000000,0.000000,0.000000,0.000000
15,0.888889,0.000000,0.000000,0.000000,0.000000
15,0.893333,0.000000,0.000000,0.000000,0.000000
15,0.897778,0.000000,0.000000,0.000000,0.000000
15,0.902222,0.000000,0.000000,0.000000,0.000000
15,0.906667,0.000000,0.000000,0.000000,0.000000
15,0.911111,0.000000,0.000000,0.000000,0.000000
15,0.915556,0.000000,0.000000,0.000000,0.000000
15,0.920000,0.000000,0.000000,0.000000,0.000000
15,0.924444,0.000000,0.000000,0.000000,0.000000
15,0.928889,0.000000,0.000000,0.000000,0.000000
15,0.933333,0.000000,0.000000,0.000000,0.000000
15,0.937778,0.000000,0.000000,0.000000,0.000000
15,0.942222,0.000000,0.000000,0.000000,0.000000
15,0.946667,0.000000,0.000000,0.000000,0.000000
15,0.951111,0.000000,0.000000,0.000000,0.000000
15,0.955556,0.000000,0.000000,0.000000,0.000000
15,0.960000,0.000000,0.000000,0.000000,0.000000
15,0.964444,0.000000,0.000000,0.000000,0.000000
15,0.968889,0.000000,0.000000,0.000000,0.000000
15,0.973333,0.000000,0.000000,0.000000,0.000000
15,0.977778,0.000000,0.000000,0.000000,0.000000
15,0.982222,0.000000,0.000000,0.000000,0.000000
15,0.986667,0.000000,0.000000,0.000000,0.000000
15,0.991111,0.000000,0.000000,0.000000,0.000000
15,0.995556,0.000000,0.000000,0.000000,0.000000
15,1.000000,0.000000,0.000000,0.000000,0.000000
